Timestamp [ms],True Temp [C],Voltage1 [mV],Voltage2 [mV],Temp1 [C],Temp2 [C]
94958.0590724945,50.85,838.151,-1645.675,52.653,-79.92
95010.085105896,50.86,838.151,-1645.675,52.653,-79.92
95058.09617042542,50.86,838.151,-1645.675,52.653,-79.92
95109.66801643372,50.86,838.151,-1645.675,52.653,-79.92
95158.14399719238,50.86,838.213,-1645.675,52.656,-79.92
95210.1559638977,50.85,838.213,-1645.675,52.656,-79.92
95270.15399932861,50.85,838.213,-1645.675,52.656,-79.92
95322.34716415405,50.85,838.213,-1645.675,52.656,-79.92
95369.62509155273,50.85,838.276,-1645.675,52.659,-79.92
95433.72893333435,50.85,838.213,-1645.675,52.656,-79.92
95486.0589504242,50.85,838.213,-1645.675,52.656,-79.92
95533.54001045227,50.85,838.276,-1645.675,52.659,-79.92
95586.06004714966,50.86,838.276,-1645.675,52.659,-79.92
95645.51305770874,50.86,838.276,-1645.675,52.659,-79.92
95697.26300239563,50.86,838.276,-1645.675,52.659,-79.92
95746.09398841858,50.86,838.338,-1645.675,52.662,-79.92
95797.87302017212,50.85,838.338,-1645.675,52.662,-79.92
95869.65703964233,50.85,838.401,-1645.675,52.664,-79.92
95922.16396331787,50.85,838.401,-1645.675,52.664,-79.92
95969.66004371643,50.85,838.338,-1645.675,52.662,-79.92
96022.08304405212,50.84,838.338,-1645.675,52.662,-79.92
96069.61607933044,50.84,838.401,-1645.675,52.664,-79.92
96122.16114997864,50.84,838.401,-1645.675,52.664,-79.92
96178.51996421814,50.84,838.401,-1645.675,52.664,-79.92
96253.68809700012,50.83,838.463,-1645.675,52.667,-79.92
96322.24893569946,50.83,838.463,-1645.675,52.667,-79.92
96386.14916801453,50.83,838.526,-1645.675,52.67,-79.92
96433.46905708313,50.84,838.526,-1645.675,52.67,-79.92
96486.17196083069,50.84,838.526,-1645.675,52.67,-79.92
96534.20209884644,50.84,838.526,-1645.675,52.67,-79.92
96586.08913421631,50.84,838.526,-1645.675,52.67,-79.92
96633.36515426636,50.84,838.588,-1645.675,52.673,-79.92
96685.6460571289,50.84,838.588,-1645.675,52.673,-79.92
96734.060049057,50.84,838.651,-1645.675,52.675,-79.92
96786.0860824585,50.84,838.651,-1645.675,52.675,-79.92
96833.08696746826,50.85,838.651,-1645.675,52.675,-79.92
96886.08193397522,50.85,838.651,-1645.675,52.675,-79.92
96934.09705162048,50.85,838.651,-1645.675,52.675,-79.92
96986.09399795532,50.85,838.713,-1645.675,52.678,-79.92
97038.31911087036,50.85,838.776,-1645.675,52.681,-79.92
97086.05909347534,50.85,838.776,-1645.675,52.681,-79.92
97134.12809371948,50.85,838.713,-1645.675,52.678,-79.92
97186.11812591553,50.85,838.776,-1645.675,52.681,-79.92
97233.72006416321,50.86,838.776,-1645.675,52.681,-79.92
97297.64795303345,50.86,838.776,-1645.675,52.681,-79.92
97345.55196762085,50.86,838.776,-1645.675,52.681,-79.92
97397.59516716003,50.86,838.776,-1645.675,52.681,-79.92
97449.5460987091,50.87,838.776,-1645.675,52.681,-79.92
97498.09193611145,50.87,838.838,-1645.675,52.683,-79.92
97545.60494422913,50.87,838.838,-1645.675,52.683,-79.92
97597.90015220642,50.87,838.838,-1645.675,52.683,-79.92
97650.12907981873,50.87,838.838,-1645.675,52.683,-79.92
97710.16502380371,50.87,838.838,-1645.675,52.683,-79.92
97758.19396972656,50.87,838.838,-1645.675,52.683,-79.92
97810.1179599762,50.88,838.901,-1645.675,52.686,-79.92
97869.86112594604,50.88,838.963,-1645.675,52.689,-79.92
97922.1179485321,50.88,838.963,-1645.675,52.689,-79.92
97969.71702575684,50.88,838.963,-1645.675,52.689,-79.92
98022.08995819092,50.88,838.901,-1645.675,52.686,-79.92
98086.19594573975,50.88,838.838,-1645.675,52.683,-79.92
98135.04314422607,50.88,838.901,-1645.675,52.686,-79.92
98186.14602088928,50.88,838.901,-1645.675,52.686,-79.92
98233.53409767151,50.88,838.963,-1645.675,52.689,-79.92
98310.12010574341,50.88,838.963,-1645.675,52.689,-79.92
98358.45398902893,50.88,838.963,-1645.675,52.689,-79.92
98410.13813018799,50.88,838.963,-1645.675,52.689,-79.92
98461.34614944458,50.88,838.963,-1645.675,52.689,-79.92
98510.09106636047,50.88,839.026,-1645.675,52.692,-79.92
98558.11715126038,50.88,838.963,-1645.675,52.689,-79.92
98610.14914512634,50.88,839.088,-1645.675,52.694,-79.92
98662.22596168518,50.88,839.088,-1645.675,52.694,-79.92
98710.11805534363,50.88,839.088,-1645.675,52.694,-79.92
98758.38899612427,50.88,839.088,-1645.675,52.694,-79.92
98810.12606620789,50.88,839.088,-1645.675,52.694,-79.92
98862.23006248474,50.88,839.088,-1645.675,52.694,-79.92
98910.29596328735,50.88,839.088,-1645.675,52.694,-79.92
98958.0910205841,50.88,839.088,-1645.675,52.694,-79.92
99010.19096374512,50.88,839.151,-1645.675,52.697,-79.92
99061.9490146637,50.86,839.151,-1645.675,52.697,-79.92
99110.25309562683,50.86,839.088,-1645.675,52.694,-79.92
99158.19597244263,50.86,839.088,-1645.675,52.694,-79.92
99210.1149559021,50.86,839.151,-1645.675,52.697,-79.92
99261.9571685791,50.86,839.151,-1645.675,52.697,-79.92
99322.28708267212,50.86,839.213,-1645.675,52.7,-79.92
99369.89212036133,50.86,839.213,-1645.675,52.7,-79.92
99422.11699485779,50.86,839.213,-1645.675,52.7,-79.92
99473.52504730225,50.88,839.213,-1645.675,52.7,-79.92
99534.13605690002,50.88,839.213,-1645.675,52.7,-79.92
99586.18807792664,50.88,839.213,-1645.675,52.7,-79.92
99634.11498069763,50.88,839.213,-1645.675,52.7,-79.92
99686.19012832642,50.88,839.213,-1645.675,52.7,-79.92
99734.21001434326,50.88,839.213,-1645.675,52.7,-79.92
99785.64596176147,50.88,839.213,-1645.675,52.7,-79.92
99834.27500724792,50.88,839.213,-1645.675,52.7,-79.92
99885.68615913391,50.87,839.213,-1645.675,52.7,-79.92
99933.6609840393,50.87,839.213,-1645.675,52.7,-79.92
99986.09209060669,50.87,839.213,-1645.675,52.7,-79.92
100034.08098220825,50.87,839.213,-1645.675,52.7,-79.92
100085.6921672821,50.87,839.213,-1645.675,52.7,-79.92
100133.78596305847,50.87,839.213,-1645.675,52.7,-79.92
100182.73401260376,50.87,839.213,-1645.675,52.7,-79.92
100234.11703109741,50.87,839.213,-1645.675,52.7,-79.92
100286.11993789673,50.88,839.213,-1645.675,52.7,-79.92
100345.4999923706,50.88,839.213,-1645.675,52.7,-79.92
100398.20694923401,50.88,839.213,-1645.675,52.7,-79.92
100446.13003730774,50.88,839.213,-1645.613,52.7,-79.761
100497.43294715881,50.88,839.276,-1645.613,52.703,-79.761
100554.11911010742,50.88,839.213,-1645.675,52.7,-79.92
100626.37901306152,50.88,839.276,-1645.613,52.703,-79.761
100670.17602920532,50.88,839.276,-1645.675,52.703,-79.92
100745.54014205933,50.88,839.276,-1645.675,52.703,-79.92
100797.73902893066,50.88,839.276,-1645.675,52.703,-79.92
100845.62301635742,50.88,839.276,-1645.675,52.703,-79.92
100897.2761631012,50.88,839.276,-1645.675,52.703,-79.92
100946.0940361023,50.88,839.276,-1645.675,52.703,-79.92
100997.64013290405,50.88,839.276,-1645.675,52.703,-79.92
101046.09394073486,50.88,839.338,-1645.675,52.705,-79.92
101098.12498092651,50.87,839.338,-1645.675,52.705,-79.92
101146.38805389404,50.87,839.338,-1645.675,52.705,-79.92
101198.19498062134,50.87,839.338,-1645.675,52.705,-79.92
101246.23394012451,50.87,839.338,-1645.675,52.705,-79.92
101297.61600494385,50.87,839.338,-1645.675,52.705,-79.92
101358.04605484009,50.87,839.338,-1645.675,52.705,-79.92
101410.07995605469,50.87,839.338,-1645.675,52.705,-79.92
101458.35900306702,50.87,839.338,-1645.675,52.705,-79.92
101510.37812232971,50.86,839.401,-1645.675,52.708,-79.92
101558.11905860901,50.86,839.401,-1645.675,52.708,-79.92
101610.02802848816,50.86,839.338,-1645.675,52.705,-79.92
101658.11514854431,50.86,839.338,-1645.675,52.705,-79.92
101710.1149559021,50.86,839.338,-1645.675,52.705,-79.92
101758.27503204346,50.86,839.463,-1645.675,52.711,-79.92
101810.19496917725,50.86,839.401,-1645.675,52.708,-79.92
101858.14309120178,50.86,839.401,-1645.675,52.708,-79.92
101909.72399711609,50.85,839.401,-1645.675,52.708,-79.92
101958.251953125,50.85,839.463,-1645.675,52.711,-79.92
102010.19096374512,50.85,839.463,-1645.675,52.711,-79.92
102058.17699432373,50.85,839.463,-1645.675,52.711,-79.92
102110.11409759521,50.86,839.463,-1645.675,52.711,-79.92
102158.22315216064,50.86,839.463,-1645.675,52.711,-79.92
102210.12306213379,50.86,839.463,-1645.675,52.711,-79.92
102258.25715065002,50.86,839.463,-1645.675,52.711,-79.92
102310.32800674438,50.87,839.526,-1645.675,52.714,-79.92
102369.32802200317,50.87,839.526,-1645.675,52.714,-79.92
102422.17898368835,50.87,839.526,-1645.675,52.714,-79.92
102474.18093681335,50.87,839.526,-1645.675,52.714,-79.92
102522.23515510559,50.87,839.526,-1645.675,52.714,-79.92
102571.08998298645,50.87,839.588,-1645.675,52.716,-79.92
102623.06714057922,50.87,839.588,-1645.675,52.716,-79.92
102671.13614082336,50.87,839.588,-1645.675,52.716,-79.92
102723.13404083252,50.86,839.588,-1645.675,52.716,-79.92
102770.86305618286,50.86,839.588,-1645.675,52.716,-79.92
102823.09412956238,50.86,839.651,-1645.675,52.719,-79.92
102871.0720539093,50.86,839.651,-1645.675,52.719,-79.92
102922.11413383484,50.87,839.713,-1645.675,52.722,-79.92
102970.75200080872,50.87,839.713,-1645.675,52.722,-79.92
103023.14305305481,50.87,839.713,-1645.675,52.722,-79.92
103071.2320804596,50.87,839.713,-1645.675,52.722,-79.92
103123.21615219116,50.87,839.776,-1645.675,52.724,-79.92
103171.0729598999,50.87,839.713,-1645.675,52.722,-79.92
103223.14596176147,50.87,839.713,-1645.675,52.722,-79.92
103271.21806144714,50.87,839.776,-1645.675,52.724,-79.92
103323.22597503662,50.86,839.776,-1645.675,52.724,-79.92
103383.00514221191,50.86,839.776,-1645.675,52.724,-79.92
103435.04095077515,50.86,839.776,-1645.675,52.724,-79.92
103483.03008079529,50.86,839.776,-1645.675,52.724,-79.92
103535.02106666565,50.85,839.776,-1645.613,52.724,-79.761
103582.97896385193,50.85,839.776,-1645.675,52.724,-79.92
103635.12802124023,50.85,839.776,-1645.675,52.724,-79.92
103683.17604064941,50.85,839.776,-1645.675,52.724,-79.92
103735.02993583679,50.86,839.838,-1645.675,52.727,-79.92
103782.52601623535,50.86,839.838,-1645.675,52.727,-79.92
103834.46097373962,50.86,839.838,-1645.675,52.727,-79.92
103883.04114341736,50.86,839.838,-1645.675,52.727,-79.92
103934.97395515442,50.87,839.838,-1645.675,52.727,-79.92
103999.03607368469,50.87,839.838,-1645.675,52.727,-79.92
104046.94700241089,50.87,839.838,-1645.675,52.727,-79.92
104099.14016723633,50.87,839.838,-1645.675,52.727,-79.92
104147.14193344116,50.87,839.838,-1645.675,52.727,-79.92
104198.55999946594,50.87,839.838,-1645.675,52.727,-79.92
104247.07102775574,50.87,839.901,-1645.675,52.73,-79.92
104298.78115653992,50.87,839.838,-1645.675,52.727,-79.92
104347.09906578064,50.86,839.838,-1645.675,52.727,-79.92
104410.81714630127,50.86,839.838,-1645.675,52.727,-79.92
104459.06496047974,50.86,839.901,-1645.675,52.73,-79.92
104510.61296463013,50.86,839.901,-1645.675,52.73,-79.92
104563.04812431335,50.85,839.901,-1645.675,52.73,-79.92
104610.81409454346,50.85,839.901,-1645.675,52.73,-79.92
104659.12294387817,50.85,839.901,-1645.675,52.73,-79.92
104711.08293533325,50.85,839.963,-1645.675,52.733,-79.92
104762.19010353088,50.85,839.901,-1645.675,52.73,-79.92
104811.40398979187,50.85,839.963,-1645.675,52.733,-79.92
104866.10507965088,50.85,840.026,-1645.675,52.735,-79.92
104939.3241405487,50.86,839.963,-1645.675,52.733,-79.92
104998.1119632721,50.86,839.963,-1645.675,52.733,-79.92
105047.03116416931,50.86,839.963,-1645.675,52.733,-79.92
105099.04098510742,50.86,839.963,-1645.675,52.733,-79.92
105146.91305160522,50.87,840.026,-1645.675,52.735,-79.92
105211.15207672119,50.87,840.026,-1645.675,52.735,-79.92
105259.08207893372,50.87,840.088,-1645.613,52.738,-79.761
105310.80603599548,50.87,840.026,-1645.675,52.735,-79.92
105362.36310005188,50.87,840.026,-1645.675,52.735,-79.92
105423.08616638184,50.87,840.088,-1645.675,52.738,-79.92
105471.06599807739,50.87,840.088,-1645.675,52.738,-79.92
105523.04100990295,50.87,840.026,-1645.675,52.735,-79.92
105575.14810562134,50.86,840.026,-1645.675,52.735,-79.92
105623.0399608612,50.86,840.088,-1645.675,52.738,-79.92
105671.12493515015,50.86,840.088,-1645.675,52.738,-79.92
105723.06704521179,50.86,840.088,-1645.675,52.738,-79.92
105774.77407455444,50.87,840.088,-1645.675,52.738,-79.92
105823.22311401367,50.87,840.026,-1645.675,52.735,-79.92
105870.30911445618,50.87,840.088,-1645.675,52.738,-79.92
105923.1390953064,50.87,840.088,-1645.675,52.738,-79.92
105974.11704063416,50.88,840.088,-1645.675,52.738,-79.92
106023.15998077393,50.88,840.151,-1645.613,52.741,-79.761
106071.1920261383,50.88,840.088,-1645.675,52.738,-79.92
106123.0399608612,50.88,840.088,-1645.675,52.738,-79.92
106175.06313323975,50.87,840.088,-1645.675,52.738,-79.92
106222.1109867096,50.87,840.088,-1645.675,52.738,-79.92
106270.39194107056,50.87,840.088,-1645.613,52.738,-79.761
106323.3289718628,50.87,840.088,-1645.675,52.738,-79.92
106375.06699562073,50.87,840.088,-1645.675,52.738,-79.92
106434.92102622986,50.87,840.088,-1645.675,52.738,-79.92
106483.02602767944,50.87,840.088,-1645.675,52.738,-79.92
106534.9190235138,50.87,840.088,-1645.675,52.738,-79.92
106587.06402778625,50.87,840.088,-1645.675,52.738,-79.92
106635.03503799438,50.87,840.088,-1645.675,52.738,-79.92
106683.14504623413,50.87,840.088,-1645.675,52.738,-79.92
106735.06498336792,50.87,840.151,-1645.675,52.741,-79.92
106787.07695007324,50.89,840.151,-1645.675,52.741,-79.92
106846.52805328369,50.89,840.151,-1645.675,52.741,-79.92
106899.06597137451,50.89,840.151,-1645.675,52.741,-79.92
106946.56300544739,50.89,840.151,-1645.675,52.741,-79.92
106999.56202507019,50.88,840.151,-1645.675,52.741,-79.92
107047.01495170593,50.88,840.151,-1645.675,52.741,-79.92
107098.96516799927,50.88,840.213,-1645.675,52.744,-79.92
107146.1751461029,50.88,840.213,-1645.675,52.744,-79.92
107198.81105422974,50.87,840.213,-1645.675,52.744,-79.92
107246.77205085754,50.87,840.276,-1645.675,52.746,-79.92
107299.04294013977,50.87,840.276,-1645.675,52.746,-79.92
107347.07498550415,50.87,840.276,-1645.675,52.746,-79.92
107398.96011352539,50.88,840.276,-1645.675,52.746,-79.92
107459.06615257263,50.88,840.338,-1645.675,52.749,-79.92
107510.95414161682,50.88,840.338,-1645.675,52.749,-79.92
107559.14497375488,50.88,840.338,-1645.675,52.749,-79.92
107623.09193611145,50.88,840.401,-1645.675,52.752,-79.92
107671.12803459167,50.88,840.401,-1645.675,52.752,-79.92
107723.13499450684,50.88,840.401,-1645.675,52.752,-79.92
107771.02708816528,50.88,840.463,-1645.675,52.755,-79.92
107835.0260257721,50.88,840.401,-1645.675,52.752,-79.92
107882.4360370636,50.88,840.401,-1645.675,52.752,-79.92
107935.13512611389,50.88,840.401,-1645.675,52.752,-79.92
107982.30004310608,50.88,840.401,-1645.675,52.752,-79.92
108059.3650341034,50.88,840.526,-1645.675,52.757,-79.92
108110.71300506592,50.88,840.526,-1645.675,52.757,-79.92
108159.06596183777,50.88,840.526,-1645.675,52.757,-79.92
108211.06195449829,50.87,840.463,-1645.675,52.755,-79.92
108259.06896591187,50.87,840.526,-1645.675,52.757,-79.92
108311.00797653198,50.87,840.463,-1645.675,52.755,-79.92
108359.21907424927,50.87,840.463,-1645.675,52.755,-79.92
108411.35811805725,50.87,840.526,-1645.675,52.757,-79.92
108470.95704078674,50.87,840.526,-1645.675,52.757,-79.92
108523.14805984497,50.87,840.526,-1645.675,52.757,-79.92
108570.59693336487,50.87,840.526,-1645.675,52.757,-79.92
108623.0640411377,50.89,840.526,-1645.675,52.757,-79.92
108682.46102333069,50.89,840.588,-1645.675,52.76,-79.92
108734.1251373291,50.89,840.588,-1645.675,52.76,-79.92
108783.06794166565,50.9,840.526,-1645.675,52.757,-79.92
108847.06807136536,50.9,840.588,-1645.675,52.76,-79.92
108898.59008789062,50.9,840.588,-1645.675,52.76,-79.92
108946.19011878967,50.9,840.651,-1645.675,52.763,-79.92
108998.8739490509,50.89,840.588,-1645.675,52.76,-79.92
109058.43305587769,50.89,840.588,-1645.675,52.76,-79.92
109111.08994483948,50.89,840.588,-1645.675,52.76,-79.92
109159.06715393066,50.89,840.651,-1645.675,52.763,-79.92
109211.76409721375,50.89,840.713,-1645.675,52.766,-79.92
109247.02906608582,50.89,840.713,-1645.675,52.766,-79.92
109283.08701515198,50.89,840.713,-1645.675,52.766,-79.92
109351.25494003296,50.89,840.713,-1645.675,52.766,-79.92
109399.08504486084,50.9,840.776,-1645.675,52.768,-79.92
109459.04016494751,50.9,840.776,-1645.675,52.768,-79.92
109511.29794120789,50.9,840.776,-1645.675,52.768,-79.92
109558.45499038696,50.9,840.776,-1645.675,52.768,-79.92
109610.6641292572,50.91,840.776,-1645.675,52.768,-79.92
109671.02694511414,50.91,840.776,-1645.675,52.768,-79.92
109723.03295135498,50.91,840.776,-1645.675,52.768,-79.92
109770.52307128906,50.91,840.776,-1645.675,52.768,-79.92
109823.04906845093,50.9,840.776,-1645.675,52.768,-79.92
109859.03906822205,50.9,840.776,-1645.675,52.768,-79.92
109911.37313842773,50.9,840.901,-1645.675,52.774,-79.92
109958.2769870758,50.9,840.838,-1645.675,52.771,-79.92
110010.98394393921,50.9,840.838,-1645.675,52.771,-79.92
110071.22015953064,50.9,840.838,-1645.675,52.771,-79.92
110123.08096885681,50.9,840.901,-1645.675,52.774,-79.92
110171.05412483215,50.9,840.901,-1645.675,52.774,-79.92
110223.26803207397,50.89,840.838,-1645.675,52.771,-79.92
110298.88916015625,50.89,840.838,-1645.675,52.771,-79.92
110346.92406654358,50.89,840.901,-1645.675,52.774,-79.92
110398.61297607422,50.89,840.901,-1645.675,52.774,-79.92
110447.08395004272,50.9,840.901,-1645.675,52.774,-79.92
110510.76006889343,50.9,840.901,-1645.613,52.774,-79.761
110559.04006958008,50.9,840.901,-1645.675,52.774,-79.92
110611.06300354004,50.91,840.901,-1645.675,52.774,-79.92
110671.13614082336,50.91,840.963,-1645.675,52.776,-79.92
110722.45717048645,50.91,840.963,-1645.675,52.776,-79.92
110770.35403251648,50.91,840.963,-1645.675,52.776,-79.92
110823.03810119629,50.9,840.963,-1645.675,52.776,-79.92
110882.46297836304,50.9,841.026,-1645.675,52.779,-79.92
110935.08100509644,50.9,841.026,-1645.675,52.779,-79.92
110983.234167099,50.9,841.026,-1645.675,52.779,-79.92
111035.0649356842,50.89,841.026,-1645.675,52.779,-79.92
111110.35394668579,50.89,841.026,-1645.675,52.779,-79.92
111159.07001495361,50.89,841.026,-1645.675,52.779,-79.92
111210.7400894165,50.89,841.088,-1645.675,52.782,-79.92
111263.27300071716,50.89,841.088,-1645.675,52.782,-79.92
111310.74500083923,50.89,841.026,-1645.675,52.779,-79.92
111359.0681552887,50.89,841.026,-1645.675,52.779,-79.92
111410.72916984558,50.89,841.088,-1645.675,52.782,-79.92
111463.02700042725,50.9,841.088,-1645.613,52.782,-79.761
111523.06294441223,50.9,841.088,-1645.675,52.782,-79.92
111571.02799415588,50.9,841.088,-1645.675,52.782,-79.92
111623.1701374054,50.9,841.088,-1645.675,52.782,-79.92
111675.32706260681,50.9,841.088,-1645.675,52.782,-79.92
111723.06513786316,50.9,841.088,-1645.675,52.782,-79.92
111771.13509178162,50.9,841.151,-1645.675,52.785,-79.92
111823.0390548706,50.9,841.088,-1645.675,52.782,-79.92
111875.3399848938,50.89,841.088,-1645.675,52.782,-79.92
111923.02799224854,50.89,841.088,-1645.675,52.782,-79.92
111970.26801109314,50.89,841.088,-1645.675,52.782,-79.92
112023.03814888,50.89,841.151,-1645.675,52.785,-79.92
112074.1081237793,50.89,841.151,-1645.675,52.785,-79.92
112123.02803993225,50.89,841.151,-1645.675,52.785,-79.92
112171.02813720703,50.89,841.151,-1645.675,52.785,-79.92
112223.16193580627,50.89,841.213,-1645.675,52.787,-79.92
112275.31909942627,50.9,841.151,-1645.675,52.785,-79.92
112323.14109802246,50.9,841.151,-1645.675,52.785,-79.92
112370.57304382324,50.9,841.213,-1645.675,52.787,-79.92
112423.06399345398,50.9,841.213,-1645.675,52.787,-79.92
112472.20802307129,50.91,841.213,-1645.675,52.787,-79.92
112535.2590084076,50.91,841.276,-1645.675,52.79,-79.92
112583.42504501343,50.91,841.213,-1645.675,52.787,-79.92
112634.89699363708,50.91,841.276,-1645.675,52.79,-79.92
112687.04104423523,50.9,841.276,-1645.675,52.79,-79.92
112735.0959777832,50.9,841.276,-1645.675,52.79,-79.92
112782.43112564087,50.9,841.213,-1645.675,52.787,-79.92
112835.07108688354,50.9,841.276,-1645.675,52.79,-79.92
112887.16506958008,50.89,841.276,-1645.675,52.79,-79.92
112934.48114395142,50.89,841.338,-1645.675,52.793,-79.92
112983.06798934937,50.89,841.338,-1645.675,52.793,-79.92
113035.09902954102,50.89,841.338,-1645.675,52.793,-79.92
113087.0749950409,50.9,841.338,-1645.675,52.793,-79.92
113134.88507270813,50.9,841.338,-1645.675,52.793,-79.92
113184.10801887512,50.9,841.401,-1645.675,52.796,-79.92
113234.97700691223,50.9,841.401,-1645.675,52.796,-79.92
113286.92197799683,50.9,841.401,-1645.675,52.796,-79.92
113335.08610725403,50.9,841.338,-1645.675,52.793,-79.92
113383.17513465881,50.9,841.338,-1645.675,52.793,-79.92
113435.07194519043,50.9,841.401,-1645.675,52.796,-79.92
113486.77515983582,50.89,841.401,-1645.675,52.796,-79.92
113547.119140625,50.89,841.401,-1645.675,52.796,-79.92
113578.57394218445,50.89,841.401,-1645.675,52.796,-79.92
113651.0591506958,50.89,841.338,-1645.675,52.793,-79.92
113699.16605949402,50.88,841.401,-1645.675,52.796,-79.92
113746.85001373291,50.88,841.463,-1645.675,52.798,-79.92
113799.18909072876,50.88,841.463,-1645.675,52.798,-79.92
113847.03397750854,50.88,841.401,-1645.675,52.796,-79.92
113898.89597892761,50.89,841.401,-1645.675,52.796,-79.92
113935.0700378418,50.89,841.401,-1645.675,52.796,-79.92
113982.7389717102,50.89,841.401,-1645.675,52.796,-79.92
114035.28094291687,50.89,841.401,-1645.675,52.796,-79.92
114083.17995071411,50.91,841.401,-1645.675,52.796,-79.92
114147.18413352966,50.91,841.401,-1645.675,52.796,-79.92
114199.13697242737,50.91,841.463,-1645.675,52.798,-79.92
114247.13706970215,50.91,841.401,-1645.675,52.796,-79.92
114299.19815063477,50.91,841.401,-1645.675,52.796,-79.92
114335.18505096436,50.91,841.401,-1645.675,52.796,-79.92
114383.21113586426,50.91,841.463,-1645.675,52.798,-79.92
114435.18114089966,50.91,841.463,-1645.675,52.798,-79.92
114483.1931591034,50.91,841.463,-1645.675,52.798,-79.92
114547.18112945557,50.91,841.463,-1645.675,52.798,-79.92
114598.70505332947,50.91,841.463,-1645.613,52.798,-79.761
114646.92902565002,50.91,841.401,-1645.675,52.796,-79.92
114698.979139328,50.91,841.463,-1645.675,52.798,-79.92
114734.98606681824,50.91,841.463,-1645.675,52.798,-79.92
114782.97305107117,50.91,841.463,-1645.675,52.798,-79.92
114834.98311042786,50.91,841.463,-1645.675,52.798,-79.92
114883.00013542175,50.91,841.526,-1645.675,52.801,-79.92
114946.96307182312,50.91,841.526,-1645.675,52.801,-79.92
114998.97599220276,50.91,841.526,-1645.675,52.801,-79.92
115046.96893692017,50.91,841.526,-1645.675,52.801,-79.92
115099.24697875977,50.92,841.463,-1645.675,52.798,-79.92
115171.21005058289,50.92,841.526,-1645.675,52.801,-79.92
115223.27303886414,50.92,841.526,-1645.675,52.801,-79.92
115271.32201194763,50.92,841.526,-1645.675,52.801,-79.92
115323.34113121033,50.91,841.588,-1645.675,52.804,-79.92
115371.07014656067,50.91,841.588,-1645.675,52.804,-79.92
115422.85013198853,50.91,841.588,-1645.675,52.804,-79.92
115471.09603881836,50.91,841.588,-1645.675,52.804,-79.92
115523.17714691162,50.89,841.588,-1645.675,52.804,-79.92
115582.90696144104,50.89,841.588,-1645.675,52.804,-79.92
115635.19501686096,50.89,841.588,-1645.675,52.804,-79.92
115682.80005455017,50.89,841.588,-1645.675,52.804,-79.92
115734.6031665802,50.88,841.588,-1645.675,52.804,-79.92
115782.50002861023,50.88,841.588,-1645.675,52.804,-79.92
115834.69414710999,50.88,841.588,-1645.675,52.804,-79.92
115883.06999206543,50.88,841.526,-1645.675,52.801,-79.92
115935.09602546692,50.9,841.526,-1645.675,52.801,-79.92
115983.06012153625,50.9,841.588,-1645.675,52.804,-79.92
116035.20607948303,50.9,841.588,-1645.675,52.804,-79.92
116083.0910205841,50.9,841.526,-1645.675,52.801,-79.92
116134.81998443604,50.91,841.588,-1645.675,52.804,-79.92
116199.10001754761,50.91,841.588,-1645.675,52.804,-79.92
116247.10011482239,50.91,841.588,-1645.675,52.804,-79.92
116299.06415939331,50.91,841.526,-1645.675,52.801,-79.92
116358.45899581909,50.91,841.588,-1645.675,52.804,-79.92
116411.86594963074,50.91,841.588,-1645.675,52.804,-79.92
116458.59813690186,50.91,841.588,-1645.675,52.804,-79.92
116510.6840133667,50.91,841.588,-1645.675,52.804,-79.92
116571.17915153503,50.91,841.588,-1645.675,52.804,-79.92
116623.10814857483,50.91,841.588,-1645.675,52.804,-79.92
116671.26798629761,50.91,841.588,-1645.675,52.804,-79.92
116723.07014465332,50.92,841.588,-1645.675,52.804,-79.92
116799.06702041626,50.92,841.588,-1645.675,52.804,-79.92
116846.62294387817,50.92,841.588,-1645.675,52.804,-79.92
116899.05905723572,50.92,841.651,-1645.675,52.807,-79.92
116947.0591545105,50.92,841.651,-1645.675,52.807,-79.92
116998.85416030884,50.92,841.651,-1645.675,52.807,-79.92
117046.84710502625,50.92,841.651,-1645.675,52.807,-79.92
117098.77514839172,50.92,841.651,-1645.675,52.807,-79.92
117146.77309989929,50.91,841.651,-1645.738,52.807,-80.081
117198.76599311829,50.91,841.651,-1645.675,52.807,-79.92
117246.76609039307,50.91,841.651,-1645.675,52.807,-79.92
117298.79999160767,50.91,841.713,-1645.675,52.809,-79.92
117347.77903556824,50.91,841.713,-1645.675,52.809,-79.92
117398.77200126648,50.91,841.713,-1645.675,52.809,-79.92
117447.7641582489,50.91,841.713,-1645.675,52.809,-79.92
117498.79598617554,50.91,841.713,-1645.738,52.809,-80.081
117547.76215553284,50.92,841.713,-1645.738,52.809,-80.081
117610.45694351196,50.92,841.651,-1645.675,52.807,-79.92
117659.33108329773,50.92,841.713,-1645.675,52.809,-79.92
117707.28516578674,50.92,841.776,-1645.675,52.812,-79.92
117760.11204719543,50.93,841.713,-1645.675,52.809,-79.92
117807.56402015686,50.93,841.713,-1645.675,52.809,-79.92
117860.11815071106,50.93,841.713,-1645.675,52.809,-79.92
117908.01906585693,50.93,841.776,-1645.675,52.812,-79.92
117967.47899055481,50.94,841.776,-1645.675,52.812,-79.92
118092.02194213867,50.94,841.713,-1645.675,52.809,-79.92
118135.76102256775,50.94,841.776,-1645.675,52.812,-79.92
118196.04396820068,50.94,841.776,-1645.675,52.812,-79.92
118248.1300830841,50.94,841.776,-1645.675,52.812,-79.92
118295.80211639404,50.94,841.713,-1645.675,52.809,-79.92
